new_id,id,text,date,event_minute,ticker,company_name,industry,event_time_et,in_trading_hours,adjusted_event_time_et,adjusted_event_time_utc,event_1h_pre_et,event_1h_end_et,event_5d_pre_et,event_5d_end_et,event_1h_pre,event_1h_end,event_5d_pre,event_5d_end
250,1084058813047681025,"Wow, just learned in the Failing New York Times that the corrupt former leaders of the FBI, almost all fired or forced to leave the agency for some very bad reasons, opened up an investigation on me, for no reason &amp, with no proof, after I fired Lyin’ James Comey, a total sleaze!",2019-01-12 12:05:36,2019-01-12 12:05:00+00:00,NYT,The New York Times Company,News & Publishing,2019-01-12 07:05:00-05:00,1,2019-01-14 09:30:00-05:00,2019-01-14 14:30:00+00:00,2019-01-14 08:30:00-05:00,2019-01-14 10:30:00-05:00,2019-01-07 09:30:00-05:00,2019-01-22 09:30:00-05:00,2019-01-14 13:30:00+00:00,2019-01-14 15:30:00+00:00,2019-01-07 14:30:00+00:00,2019-01-22 14:30:00+00:00
245,1098218016255414272,The New York Times reporting is false. They are a true ENEMY OF THE PEOPLE!,2019-02-20 13:49:13,2019-02-20 13:49:00+00:00,NYT,The New York Times Company,News & Publishing,2019-02-20 08:49:00-05:00,1,2019-02-21 09:30:00-05:00,2019-02-21 14:30:00+00:00,2019-02-21 08:30:00-05:00,2019-02-21 10:30:00-05:00,2019-02-13 09:30:00-05:00,2019-02-28 09:30:00-05:00,2019-02-21 13:30:00+00:00,2019-02-21 15:30:00+00:00,2019-02-13 14:30:00+00:00,2019-02-28 14:30:00+00:00
235,1111771337519972352,"So funny that The New York Times &amp, The Washington Post got a Pulitzer Prize for their coverage (100% NEGATIVE and FAKE!) of Collusion with Russia - And there was No Collusion! So, they were either duped or corrupt? In any event, their prizes should be taken away by the Committee!",2019-03-29 23:25:17,2019-03-29 23:25:00+00:00,NYT,The New York Times Company,News & Publishing,2019-03-29 19:25:00-04:00,1,2019-04-01 09:30:00-04:00,2019-04-01 13:30:00+00:00,2019-04-01 08:30:00-04:00,2019-04-01 10:30:00-04:00,2019-03-25 09:30:00-04:00,2019-04-08 09:30:00-04:00,2019-04-01 12:30:00+00:00,2019-04-01 14:30:00+00:00,2019-03-25 13:30:00+00:00,2019-04-08 13:30:00+00:00
234,1113819627212169219,"The New York Times had no legitimate sources, which would be totally illegal, concerning the Mueller Report. In fact, they probably had no sources at all! They are a Fake News paper who have already been forced to apologize for their incorrect and very bad reporting on me!",2019-04-04 15:04:27,2019-04-04 15:04:00+00:00,NYT,The New York Times Company,News & Publishing,2019-04-04 11:04:00-04:00,0,2019-04-04 11:04:00-04:00,2019-04-04 15:04:00+00:00,2019-04-04 10:04:00-04:00,2019-04-04 12:04:00-04:00,2019-03-28 09:30:00-04:00,2019-04-11 09:30:00-04:00,2019-04-04 14:04:00+00:00,2019-04-04 16:04:00+00:00,2019-03-28 13:30:00+00:00,2019-04-11 13:30:00+00:00
233,1116696849853886465,"President Obama’s top White House lawyer, Gregory B. Craig, was indicted yesterday on very serious charges. This is a really big story, but the Fake News New York Times didn’t even put it on page one, rather page 16. @washingtonpost not much better, “tiny” page one. Corrupt News!",2019-04-12 13:37:30,2019-04-12 13:37:00+00:00,NYT,The New York Times Company,News & Publishing,2019-04-12 09:37:00-04:00,0,2019-04-12 09:37:00-04:00,2019-04-12 13:37:00+00:00,2019-04-12 08:37:00-04:00,2019-04-12 10:37:00-04:00,2019-04-05 09:30:00-04:00,2019-04-22 09:30:00-04:00,2019-04-12 12:37:00+00:00,2019-04-12 14:37:00+00:00,2019-04-05 13:30:00+00:00,2019-04-22 13:30:00+00:00
232,1117208514202669056,"The New York Times Sanctuary Cities/Immigration story today was knowingly wrong on almost every fact. They never call to check for truth. Their sources often don’t even exist, a fraud. They will lie &amp, cheat anyway possible to make me look bad. In 6 years they will be gone........",2019-04-13 23:30:41,2019-04-13 23:30:00+00:00,NYT,The New York Times Company,News & Publishing,2019-04-13 19:30:00-04:00,1,2019-04-15 09:30:00-04:00,2019-04-15 13:30:00+00:00,2019-04-15 08:30:00-04:00,2019-04-15 10:30:00-04:00,2019-04-08 09:30:00-04:00,2019-04-23 09:30:00-04:00,2019-04-15 12:30:00+00:00,2019-04-15 14:30:00+00:00,2019-04-08 13:30:00+00:00,2019-04-23 13:30:00+00:00
230,1119350750096785409,"The Washington Post and New York Times are, in my opinion, two of the most dishonest media outlets around. Truly, the Enemy of the People! https://t.co/AG3vccsJvg",2019-04-19 21:23:10,2019-04-19 21:23:00+00:00,NYT,The New York Times Company,News & Publishing,2019-04-19 17:23:00-04:00,1,2019-04-22 09:30:00-04:00,2019-04-22 13:30:00+00:00,2019-04-22 08:30:00-04:00,2019-04-22 10:30:00-04:00,2019-04-12 09:30:00-04:00,2019-04-29 09:30:00-04:00,2019-04-22 12:30:00+00:00,2019-04-22 14:30:00+00:00,2019-04-12 13:30:00+00:00,2019-04-29 13:30:00+00:00
229,1119928890162601984,"Do you believe this? The New York Times Op-Ed: MEDIA AND DEMOCRATS OWE TRUMP AN APOLOGY. Well, they got that one right!",2019-04-21 11:40:29,2019-04-21 11:40:00+00:00,NYT,The New York Times Company,News & Publishing,2019-04-21 07:40:00-04:00,1,2019-04-22 09:30:00-04:00,2019-04-22 13:30:00+00:00,2019-04-22 08:30:00-04:00,2019-04-22 10:30:00-04:00,2019-04-12 09:30:00-04:00,2019-04-29 09:30:00-04:00,2019-04-22 12:30:00+00:00,2019-04-22 14:30:00+00:00,2019-04-12 13:30:00+00:00,2019-04-29 13:30:00+00:00
228,1120628334432608256,"Paul Krugman, of the Fake News New York Times, has lost all credibility, as has the Times itself, with his false and highly inaccurate writings on me. He is obsessed with hatred, just as others are obsessed with how stupid he is. He said Market would crash, Only Record Highs!",2019-04-23 09:59:49,2019-04-23 09:59:00+00:00,NYT,The New York Times Company,News & Publishing,2019-04-23 05:59:00-04:00,1,2019-04-24 09:30:00-04:00,2019-04-24 13:30:00+00:00,2019-04-24 08:30:00-04:00,2019-04-24 10:30:00-04:00,2019-04-16 09:30:00-04:00,2019-05-01 09:30:00-04:00,2019-04-24 12:30:00+00:00,2019-04-24 14:30:00+00:00,2019-04-16 13:30:00+00:00,2019-05-01 13:30:00+00:00
226,1122883378200621057,"The New York Times has apologized for the terrible Anti-Semitic Cartoon, but they haven’t apologized to me for this or all of the Fake and Corrupt news they print on a daily basis. They have reached the lowest level of “journalism,” and certainly a low point in @nytimes history!",2019-04-29 15:20:34,2019-04-29 15:20:00+00:00,NYT,The New York Times Company,News & Publishing,2019-04-29 11:20:00-04:00,0,2019-04-29 11:20:00-04:00,2019-04-29 15:20:00+00:00,2019-04-29 10:20:00-04:00,2019-04-29 12:20:00-04:00,2019-04-22 09:30:00-04:00,2019-05-06 09:30:00-04:00,2019-04-29 14:20:00+00:00,2019-04-29 16:20:00+00:00,2019-04-22 13:30:00+00:00,2019-05-06 13:30:00+00:00
225,1124288000396021760,"Finally, Mainstream Media is getting involved - too “hot” to avoid. Pulitzer Prize anyone? The New York Times, on front page (finally), “Details effort to spy on Trump Campaign.” @foxandfriends  This is bigger than WATERGATE, but the reverse!",2019-05-03 12:22:02,2019-05-03 12:22:00+00:00,NYT,The New York Times Company,News & Publishing,2019-05-03 08:22:00-04:00,1,2019-05-06 09:30:00-04:00,2019-05-06 13:30:00+00:00,2019-05-06 08:30:00-04:00,2019-05-06 10:30:00-04:00,2019-04-29 09:30:00-04:00,2019-05-13 09:30:00-04:00,2019-05-06 12:30:00+00:00,2019-05-06 14:30:00+00:00,2019-04-29 13:30:00+00:00,2019-05-13 13:30:00+00:00
219,1128739520311066626,"The Fake News Washington Post, and even more Fake News New York Times, are writing stories that there is infighting with respect to my strong policy in the Middle East. There is no infighting whatsoever....",2019-05-15 19:10:47,2019-05-15 19:10:00+00:00,NYT,The New York Times Company,News & Publishing,2019-05-15 15:10:00-04:00,0,2019-05-15 15:10:00-04:00,2019-05-15 19:10:00+00:00,2019-05-15 14:10:00-04:00,2019-05-15 16:10:00-04:00,2019-05-08 09:30:00-04:00,2019-05-22 09:30:00-04:00,2019-05-15 18:10:00+00:00,2019-05-15 20:10:00+00:00,2019-05-08 13:30:00+00:00,2019-05-22 13:30:00+00:00
218,1130433205537038337,"The Failing New York Times (it will pass away when I leave office in 6 years), and others of the Fake News Media, keep writing phony stories about how I didn’t use many banks because they didn’t want to do business with me. WRONG! It is because I didn’t need money. Very old",2019-05-20 11:20:53,2019-05-20 11:20:00+00:00,NYT,The New York Times Company,News & Publishing,2019-05-20 07:20:00-04:00,1,2019-05-21 09:30:00-04:00,2019-05-21 13:30:00+00:00,2019-05-21 08:30:00-04:00,2019-05-21 10:30:00-04:00,2019-05-14 09:30:00-04:00,2019-05-29 09:30:00-04:00,2019-05-21 12:30:00+00:00,2019-05-21 14:30:00+00:00,2019-05-14 13:30:00+00:00,2019-05-29 13:30:00+00:00
216,1138040393033895936,"When will the Failing New York Times admit that their front page story on the  the new Mexico deal at the Border is a FRAUD and nothing more than a badly reported “hit job” on me, something that has been going on since the first day I announced for the presidency! Sick Journalism",2019-06-10 11:09:08,2019-06-10 11:09:00+00:00,NYT,The New York Times Company,News & Publishing,2019-06-10 07:09:00-04:00,1,2019-06-11 09:30:00-04:00,2019-06-11 13:30:00+00:00,2019-06-11 08:30:00-04:00,2019-06-11 10:30:00-04:00,2019-06-04 09:30:00-04:00,2019-06-18 09:30:00-04:00,2019-06-11 12:30:00+00:00,2019-06-11 14:30:00+00:00,2019-06-04 13:30:00+00:00,2019-06-18 13:30:00+00:00
215,1140065300186128384,"Do you believe that the Failing New York Times just did a story stating that the United States is substantially increasing Cyber Attacks on Russia. This is a virtual act of Treason by a once great paper so desperate for a story, any story, even if bad for our Country.....",2019-06-16 01:15:23,2019-06-16 01:15:00+00:00,NYT,The New York Times Company,News & Publishing,2019-06-15 21:15:00-04:00,1,2019-06-17 09:30:00-04:00,2019-06-17 13:30:00+00:00,2019-06-17 08:30:00-04:00,2019-06-17 10:30:00-04:00,2019-06-10 09:30:00-04:00,2019-06-24 09:30:00-04:00,2019-06-17 12:30:00+00:00,2019-06-17 14:30:00+00:00,2019-06-10 13:30:00+00:00,2019-06-24 13:30:00+00:00
214,1140252528304631808,"A poll should be done on which is the more dishonest and deceitful newspaper, the Failing New York Times or the Amazon (lobbyist) Washington Post! They are both a disgrace to our Country, the Enemy of the People, but I just can’t seem to figure out which is worse? The good.....",2019-06-16 13:39:22,2019-06-16 13:39:00+00:00,NYT,The New York Times Company,News & Publishing,2019-06-16 09:39:00-04:00,1,2019-06-17 09:30:00-04:00,2019-06-17 13:30:00+00:00,2019-06-17 08:30:00-04:00,2019-06-17 10:30:00-04:00,2019-06-10 09:30:00-04:00,2019-06-24 09:30:00-04:00,2019-06-17 12:30:00+00:00,2019-06-17 14:30:00+00:00,2019-06-10 13:30:00+00:00,2019-06-24 13:30:00+00:00
213,1140804748423118848,"The story in the @nytimes about the U.S. escalating attacks on Russia’s power grid is Fake News, and the Failing New York Times knows it. They should immediately release their sources which, if they exist at all, which I doubt, are phony. Times must be held fully accountable!",2019-06-18 02:13:41,2019-06-18 02:13:00+00:00,NYT,The New York Times Company,News & Publishing,2019-06-17 22:13:00-04:00,1,2019-06-18 09:30:00-04:00,2019-06-18 13:30:00+00:00,2019-06-18 08:30:00-04:00,2019-06-18 10:30:00-04:00,2019-06-11 09:30:00-04:00,2019-06-25 09:30:00-04:00,2019-06-18 12:30:00+00:00,2019-06-18 14:30:00+00:00,2019-06-11 13:30:00+00:00,2019-06-25 13:30:00+00:00
212,1142044450413301760,"Just revealed that the Failing and Desperate New York Times was feeding false stories about me, &amp, those associated with me, to the FBI. This shows the kind of unprecedented hatred I have been putting up with for years with this Crooked newspaper. Is what they have done legal?...",2019-06-21 12:19:49,2019-06-21 12:19:00+00:00,NYT,The New York Times Company,News & Publishing,2019-06-21 08:19:00-04:00,1,2019-06-24 09:30:00-04:00,2019-06-24 13:30:00+00:00,2019-06-24 08:30:00-04:00,2019-06-24 10:30:00-04:00,2019-06-17 09:30:00-04:00,2019-07-01 09:30:00-04:00,2019-06-24 12:30:00+00:00,2019-06-24 14:30:00+00:00,2019-06-17 13:30:00+00:00,2019-07-01 13:30:00+00:00
206,1152195094398873602,"Thomas “the Chin” Friedman, a weak and pathetic sort of guy, writes columns for The New York Times in between rounds of his favorite game, golf. Two weeks ago, while speaking to a friend on his cell phone, I unfortunately ended up speaking to Friedman. We spoke for a while and...",2019-07-19 12:34:51,2019-07-19 12:34:00+00:00,NYT,The New York Times Company,News & Publishing,2019-07-19 08:34:00-04:00,1,2019-07-22 09:30:00-04:00,2019-07-22 13:30:00+00:00,2019-07-22 08:30:00-04:00,2019-07-22 10:30:00-04:00,2019-07-15 09:30:00-04:00,2019-07-29 09:30:00-04:00,2019-07-22 12:30:00+00:00,2019-07-22 14:30:00+00:00,2019-07-15 13:30:00+00:00,2019-07-29 13:30:00+00:00
194,1159049603209158656,"“Trump Urges Unity Vs. Racism,” was the correct description in the first headline by the Failing New York Times, but it was quickly changed to, “Assailing Hate But Not Guns,” after the Radical Left Democrats went absolutely CRAZY! Fake News - That’s what we’re up against...",2019-08-07 10:32:14,2019-08-07 10:32:00+00:00,NYT,The New York Times Company,News & Publishing,2019-08-07 06:32:00-04:00,1,2019-08-08 09:30:00-04:00,2019-08-08 13:30:00+00:00,2019-08-08 08:30:00-04:00,2019-08-08 10:30:00-04:00,2019-08-01 09:30:00-04:00,2019-08-15 09:30:00-04:00,2019-08-08 12:30:00+00:00,2019-08-08 14:30:00+00:00,2019-08-01 13:30:00+00:00,2019-08-15 13:30:00+00:00
192,1159791648127275013,RT @KTHopkins: LISTEN to my chat with Maggie Haberman from the failing @NYT‘Why has the failing NYT changed its headline?’ #SoundCloud...,2019-08-09 11:40:51,2019-08-09 11:40:00+00:00,NYT,The New York Times Company,News & Publishing,2019-08-09 07:40:00-04:00,1,2019-08-12 09:30:00-04:00,2019-08-12 13:30:00+00:00,2019-08-12 08:30:00-04:00,2019-08-12 10:30:00-04:00,2019-08-05 09:30:00-04:00,2019-08-19 09:30:00-04:00,2019-08-12 12:30:00+00:00,2019-08-12 14:30:00+00:00,2019-08-05 13:30:00+00:00,2019-08-19 13:30:00+00:00
190,1161289557079465985,"ALL THE NEWS THAT’S NOT FIT TO PRINT! “The New York Times is no longer the paper we grew up with. It is no longer a news organization. It is now an agenda driven organization out to change the Country (for the worse!).” Michael Goodwin, Highly Respected New York Post Columnist.",2019-08-13 14:53:00,2019-08-13 14:53:00+00:00,NYT,The New York Times Company,News & Publishing,2019-08-13 10:53:00-04:00,0,2019-08-13 10:53:00-04:00,2019-08-13 14:53:00+00:00,2019-08-13 09:53:00-04:00,2019-08-13 11:53:00-04:00,2019-08-06 09:30:00-04:00,2019-08-20 09:30:00-04:00,2019-08-13 13:53:00+00:00,2019-08-13 15:53:00+00:00,2019-08-06 13:30:00+00:00,2019-08-20 13:30:00+00:00
189,1162038755093598208,"Wow! The Deputy Editor of the Failing New York Times was just demoted. Should have been Fired! Totally biased and inaccurate reporting. The paper is a Fraud, Zero Credibility. Fake News takes another hit, but this time a big one!",2019-08-15 16:30:03,2019-08-15 16:30:00+00:00,NYT,The New York Times Company,News & Publishing,2019-08-15 12:30:00-04:00,0,2019-08-15 12:30:00-04:00,2019-08-15 16:30:00+00:00,2019-08-15 11:30:00-04:00,2019-08-15 13:30:00-04:00,2019-08-08 09:30:00-04:00,2019-08-22 09:30:00-04:00,2019-08-15 15:30:00+00:00,2019-08-15 17:30:00+00:00,2019-08-08 13:30:00+00:00,2019-08-22 13:30:00+00:00
187,1162843453794988033,"Thank you to @SaraCarterDC. A great and legitimate reporter, as opposed to those at the Failing New York Times! https://t.co/oM7vEvt9xO",2019-08-17 21:47:38,2019-08-17 21:47:00+00:00,NYT,The New York Times Company,News & Publishing,2019-08-17 17:47:00-04:00,1,2019-08-19 09:30:00-04:00,2019-08-19 13:30:00+00:00,2019-08-19 08:30:00-04:00,2019-08-19 10:30:00-04:00,2019-08-12 09:30:00-04:00,2019-08-26 09:30:00-04:00,2019-08-19 12:30:00+00:00,2019-08-19 14:30:00+00:00,2019-08-12 13:30:00+00:00,2019-08-26 13:30:00+00:00
186,1163063723952676864,"The Failing New York Times, in one of the most devastating portrayals of bad journalism in history, got caught by a leaker that they are shifting  from their Phony Russian Collusion Narrative (the Mueller Report &amp, his testimony were a total disaster), to a Racism Witch Hunt.....",2019-08-18 12:22:55,2019-08-18 12:22:00+00:00,NYT,The New York Times Company,News & Publishing,2019-08-18 08:22:00-04:00,1,2019-08-19 09:30:00-04:00,2019-08-19 13:30:00+00:00,2019-08-19 08:30:00-04:00,2019-08-19 10:30:00-04:00,2019-08-12 09:30:00-04:00,2019-08-26 09:30:00-04:00,2019-08-19 12:30:00+00:00,2019-08-19 14:30:00+00:00,2019-08-12 13:30:00+00:00,2019-08-26 13:30:00+00:00
185,1163238629730373632,"The New York Times will be out of business soon after I leave office, hopefully in 6 years. They have Zero credibility and are losing a fortune, even now, especially after their massive unfunded liability. I’m fairly certain they’ll endorse me just to keep it all going!",2019-08-18 23:57:55,2019-08-18 23:57:00+00:00,NYT,The New York Times Company,News & Publishing,2019-08-18 19:57:00-04:00,1,2019-08-19 09:30:00-04:00,2019-08-19 13:30:00+00:00,2019-08-19 08:30:00-04:00,2019-08-19 10:30:00-04:00,2019-08-12 09:30:00-04:00,2019-08-26 09:30:00-04:00,2019-08-19 12:30:00+00:00,2019-08-19 14:30:00+00:00,2019-08-12 13:30:00+00:00,2019-08-26 13:30:00+00:00
179,1165281416206266368,"“Face It, You Probably Got A Tax Cut!” This was a New York Times headline, and it is very true. If Republicans take back the House, and keep the Senate and Presidency, one of our first acts will be to approve a major middle income Tax Cut! Democrats only want to raise your taxes!",2019-08-24 15:15:14,2019-08-24 15:15:00+00:00,NYT,The New York Times Company,News & Publishing,2019-08-24 11:15:00-04:00,1,2019-08-26 09:30:00-04:00,2019-08-26 13:30:00+00:00,2019-08-26 08:30:00-04:00,2019-08-26 10:30:00-04:00,2019-08-19 09:30:00-04:00,2019-09-03 09:30:00-04:00,2019-08-26 12:30:00+00:00,2019-08-26 14:30:00+00:00,2019-08-19 13:30:00+00:00,2019-09-03 13:30:00+00:00
177,1166672386214772736,"“The infestation of bedbugs at The New York Times office” @OANN  was perhaps brought in by lightweight journalist Bret Stephens, a Conservative who does anything that his bosses at the paper tell him to do! He is now quitting Twitter after being called a “bedbug.” Tough guy!",2019-08-28 11:22:27,2019-08-28 11:22:00+00:00,NYT,The New York Times Company,News & Publishing,2019-08-28 07:22:00-04:00,1,2019-08-29 09:30:00-04:00,2019-08-29 13:30:00+00:00,2019-08-29 08:30:00-04:00,2019-08-29 10:30:00-04:00,2019-08-22 09:30:00-04:00,2019-09-06 09:30:00-04:00,2019-08-29 12:30:00+00:00,2019-08-29 14:30:00+00:00,2019-08-22 13:30:00+00:00,2019-09-06 13:30:00+00:00
173,1168488487433232384,"Since my election, many trillions of dollars of worth has been created for our Country, and the Stock Market is up over 50%. If you followed the advice of the Failing New York Times columnist, Paul Krugman, you’d be doing VERY poorly - you’d be angry and hurt. He never got it!",2019-09-02 11:38:59,2019-09-02 11:38:00+00:00,NYT,The New York Times Company,News & Publishing,2019-09-02 07:38:00-04:00,1,2019-09-03 09:30:00-04:00,2019-09-03 13:30:00+00:00,2019-09-03 08:30:00-04:00,2019-09-03 10:30:00-04:00,2019-08-26 09:30:00-04:00,2019-09-10 09:30:00-04:00,2019-09-03 12:30:00+00:00,2019-09-03 14:30:00+00:00,2019-08-26 13:30:00+00:00,2019-09-10 13:30:00+00:00
171,1170437808894427140,"The Failing New York Times stated, in an article written by Obama flunky Peter Baker (who lovingly wrote Obama book),”Even after the President forecast the storm to include Alabama.” THIS IS NOT TRUE. I said, VERY EARLY ON, that it MAY EVEN hit Alabama. A BIG DIFFERENCE.....",2019-09-07 20:44:53,2019-09-07 20:44:00+00:00,NYT,The New York Times Company,News & Publishing,2019-09-07 16:44:00-04:00,1,2019-09-09 09:30:00-04:00,2019-09-09 13:30:00+00:00,2019-09-09 08:30:00-04:00,2019-09-09 10:30:00-04:00,2019-08-30 09:30:00-04:00,2019-09-16 09:30:00-04:00,2019-09-09 12:30:00+00:00,2019-09-09 14:30:00+00:00,2019-08-30 13:30:00+00:00,2019-09-16 13:30:00+00:00
168,1173568871481171974,"“The New York Times walks back report on Kavanaugh assault claim.” @foxandfriends  The one who is actually being assaulted is Justice Kavanaugh - Assaulted by lies and Fake News! This is all about the LameStream Media working with their partner, the Dems.",2019-09-16 12:06:37,2019-09-16 12:06:00+00:00,NYT,The New York Times Company,News & Publishing,2019-09-16 08:06:00-04:00,1,2019-09-17 09:30:00-04:00,2019-09-17 13:30:00+00:00,2019-09-17 08:30:00-04:00,2019-09-17 10:30:00-04:00,2019-09-10 09:30:00-04:00,2019-09-24 09:30:00-04:00,2019-09-17 12:30:00+00:00,2019-09-17 14:30:00+00:00,2019-09-10 13:30:00+00:00,2019-09-24 13:30:00+00:00
167,1173706388960239616,“How many stories are wrong? Almost all of the stories the New York Times has done are inaccurate and wrong.” @greggutfeld  The New York Times should close its doors and throw away the keys. The women mentioned in the Kavanaugh story said she didn’t even remember the event.,2019-09-16 21:13:04,2019-09-16 21:13:00+00:00,NYT,The New York Times Company,News & Publishing,2019-09-16 17:13:00-04:00,1,2019-09-17 09:30:00-04:00,2019-09-17 13:30:00+00:00,2019-09-17 08:30:00-04:00,2019-09-17 10:30:00-04:00,2019-09-10 09:30:00-04:00,2019-09-24 09:30:00-04:00,2019-09-17 12:30:00+00:00,2019-09-17 14:30:00+00:00,2019-09-10 13:30:00+00:00,2019-09-24 13:30:00+00:00
165,1173728490618671106,"...She can never recover, and will never return to Greatness, under current Management. The Times is DEAD, long live The New York Times!",2019-09-16 22:40:53,2019-09-16 22:40:00+00:00,NYT,The New York Times Company,News & Publishing,2019-09-16 18:40:00-04:00,1,2019-09-17 09:30:00-04:00,2019-09-17 13:30:00+00:00,2019-09-17 08:30:00-04:00,2019-09-17 10:30:00-04:00,2019-09-10 09:30:00-04:00,2019-09-24 09:30:00-04:00,2019-09-17 12:30:00+00:00,2019-09-17 14:30:00+00:00,2019-09-10 13:30:00+00:00,2019-09-24 13:30:00+00:00
164,1173978059105423360,"The New York Times is at its lowest point in its long and storied history. Not only is it losing a lot of money, but it is a journalistic disaster, being laughed at even in the most liberal of enclaves. It has become a very sad joke all all over the World. Witch Hunt hurt them...",2019-09-17 15:12:35,2019-09-17 15:12:00+00:00,NYT,The New York Times Company,News & Publishing,2019-09-17 11:12:00-04:00,0,2019-09-17 11:12:00-04:00,2019-09-17 15:12:00+00:00,2019-09-17 10:12:00-04:00,2019-09-17 12:12:00-04:00,2019-09-10 09:30:00-04:00,2019-09-24 09:30:00-04:00,2019-09-17 14:12:00+00:00,2019-09-17 16:12:00+00:00,2019-09-10 13:30:00+00:00,2019-09-24 13:30:00+00:00
163,1174110438952296449,"The New York Times is now blaming an editor for the horrible mistake they made in trying to destroy or influence Justice Brett Kavanaugh. It wasn’t the editor, the Times knew everything. They are sick and desperate, losing in so many ways!",2019-09-17 23:58:37,2019-09-17 23:58:00+00:00,NYT,The New York Times Company,News & Publishing,2019-09-17 19:58:00-04:00,1,2019-09-18 09:30:00-04:00,2019-09-18 13:30:00+00:00,2019-09-18 08:30:00-04:00,2019-09-18 10:30:00-04:00,2019-09-11 09:30:00-04:00,2019-09-25 09:30:00-04:00,2019-09-18 12:30:00+00:00,2019-09-18 14:30:00+00:00,2019-09-11 13:30:00+00:00,2019-09-25 13:30:00+00:00
160,1175561536510812163,"The LameStream Media had a very bad week. They pushed numerous phony stories and got caught, especially The Failing New York Times, which has lost more money over the last 10 years than any paper in history, and The Amazon Washington Post. They are The Enemy of the People!",2019-09-22 00:04:45,2019-09-22 00:04:00+00:00,NYT,The New York Times Company,News & Publishing,2019-09-21 20:04:00-04:00,1,2019-09-23 09:30:00-04:00,2019-09-23 13:30:00+00:00,2019-09-23 08:30:00-04:00,2019-09-23 10:30:00-04:00,2019-09-16 09:30:00-04:00,2019-09-30 09:30:00-04:00,2019-09-23 12:30:00+00:00,2019-09-23 14:30:00+00:00,2019-09-16 13:30:00+00:00,2019-09-30 13:30:00+00:00
159,1175795391310155782,Justice Kavanaugh should sue The Failing New York Times for all they are worth!,2019-09-22 15:34:01,2019-09-22 15:34:00+00:00,NYT,The New York Times Company,News & Publishing,2019-09-22 11:34:00-04:00,1,2019-09-23 09:30:00-04:00,2019-09-23 13:30:00+00:00,2019-09-23 08:30:00-04:00,2019-09-23 10:30:00-04:00,2019-09-16 09:30:00-04:00,2019-09-30 09:30:00-04:00,2019-09-23 12:30:00+00:00,2019-09-23 14:30:00+00:00,2019-09-16 13:30:00+00:00,2019-09-30 13:30:00+00:00
158,1177543513015246852,"Obama loving (wrote Obama book) Peter Baker of the Failing New York Times, married to an even bigger Trump Hater than himself, should not even be allowed to write about me. Every story is a made up disaster with sources and leakers that don’t even exist. I had a simple and very..",2019-09-27 11:20:25,2019-09-27 11:20:00+00:00,NYT,The New York Times Company,News & Publishing,2019-09-27 07:20:00-04:00,1,2019-09-30 09:30:00-04:00,2019-09-30 13:30:00+00:00,2019-09-30 08:30:00-04:00,2019-09-30 10:30:00-04:00,2019-09-23 09:30:00-04:00,2019-10-07 09:30:00-04:00,2019-09-30 12:30:00+00:00,2019-09-30 14:30:00+00:00,2019-09-23 13:30:00+00:00,2019-10-07 13:30:00+00:00
153,1180982480083570688,"Good job, I must say, by Bob Woodward on “Deface the Nation.” The CBS no name host(ess), and other guest, Peter Baker of The Failing New York Times, were totally biased, boring and wrong (as usual), but Woodward was cool, calm and interesting. Thank you Bob!",2019-10-06 23:05:39,2019-10-06 23:05:00+00:00,NYT,The New York Times Company,News & Publishing,2019-10-06 19:05:00-04:00,1,2019-10-07 09:30:00-04:00,2019-10-07 13:30:00+00:00,2019-10-07 08:30:00-04:00,2019-10-07 10:30:00-04:00,2019-09-30 09:30:00-04:00,2019-10-14 09:30:00-04:00,2019-10-07 12:30:00+00:00,2019-10-07 14:30:00+00:00,2019-09-30 13:30:00+00:00,2019-10-14 13:30:00+00:00
151,1183818841941565441,"The Fox Impeachment poll has turned out to be incorrect. This was announced on Friday. Despite this, the Corrupt New York Times used this poll in one of its stories, no mention....",2019-10-14 18:56:20,2019-10-14 18:56:00+00:00,NYT,The New York Times Company,News & Publishing,2019-10-14 14:56:00-04:00,0,2019-10-14 14:56:00-04:00,2019-10-14 18:56:00+00:00,2019-10-14 13:56:00-04:00,2019-10-14 15:56:00-04:00,2019-10-07 09:30:00-04:00,2019-10-21 09:30:00-04:00,2019-10-14 17:56:00+00:00,2019-10-14 19:56:00+00:00,2019-10-07 13:30:00+00:00,2019-10-21 13:30:00+00:00
146,1186603407769034752,"“I thought a very revealing poll was done by The New York Times. By about a 10 point margin, those in battleground states polled are against impeaching the President, and if Nancy Pelosi doesn’t take note of that, maybe she is the third rate politician.” @kilmeade @foxandfriends",2019-10-22 11:21:13,2019-10-22 11:21:00+00:00,NYT,The New York Times Company,News & Publishing,2019-10-22 07:21:00-04:00,1,2019-10-23 09:30:00-04:00,2019-10-23 13:30:00+00:00,2019-10-23 08:30:00-04:00,2019-10-23 10:30:00-04:00,2019-10-16 09:30:00-04:00,2019-10-30 09:30:00-04:00,2019-10-23 12:30:00+00:00,2019-10-23 14:30:00+00:00,2019-10-16 13:30:00+00:00,2019-10-30 13:30:00+00:00
